test_subject,stimulus_id,y_true_score,target,model,y_pred_score,p_high,train_stimulus_mean,true_deviation_from_train_stimulus_mean,train_n_subjects,train_score_mean,train_score_std,train_high_rate,train_high_low_entropy
2,3170,1,valence,stimulus_only,1.8225806451612905,0.0,1.8225806451612905,-0.8225806451612903,62,1.8225806451612903,1.0084192924090702,0.0,0.0
2,8080,8,valence,stimulus_only,5.806451612903226,0.532258064516129,5.806451612903226,2.193548387096774,62,5.806451612903226,1.3300340727798905,0.532258064516129,0.6910645689482916
2,Snow_1,5,valence,stimulus_only,6.419354838709677,0.7096774193548387,6.419354838709677,-1.419354838709677,62,6.419354838709677,1.2384744400291914,0.7096774193548387,0.6024402635203422
2,4220,8,valence,stimulus_only,6.387096774193548,0.7419354838709677,6.387096774193548,1.612903225806452,62,6.387096774193548,1.2489329472648991,0.7419354838709677,0.5710227109429162
2,5760,9,valence,stimulus_only,7.145161290322581,0.8548387096774194,7.145161290322581,1.854838709677419,62,7.145161290322581,1.2680538071613523,0.8548387096774194,0.41422321384689104
2,3063,1,valence,stimulus_only,1.7741935483870968,0.0,1.7741935483870968,-0.7741935483870968,62,1.7741935483870968,1.06890590488909,0.0,0.0
2,3080,1,valence,stimulus_only,2.048387096774193,0.0,2.048387096774193,-1.0483870967741935,62,2.0483870967741935,1.2368980367766351,0.0,0.0
3,Dummy_1,1,valence,stimulus_only,2.290322580645161,0.0,2.290322580645161,-1.2903225806451617,62,2.2903225806451615,1.1414068395454278,0.0,0.0
3,3053,1,valence,stimulus_only,1.6935483870967742,0.0,1.6935483870967742,-0.6935483870967742,62,1.6935483870967742,1.009450659891539,0.0,0.0
3,Tumor_1,2,valence,stimulus_only,2.6451612903225805,0.0,2.6451612903225805,-0.6451612903225805,62,2.6451612903225805,1.437928328259527,0.0,0.0
3,Dog_18,9,valence,stimulus_only,7.709677419354839,0.9516129032258064,7.709677419354839,1.290322580645161,62,7.709677419354839,1.312312619794064,0.9516129032258065,0.19373848090893372
3,Miserable_pose_3,1,valence,stimulus_only,1.564516129032258,0.0,1.564516129032258,-0.564516129032258,62,1.564516129032258,0.7750331468860622,0.0,0.0
3,Pinecone_1,5,valence,stimulus_only,5.645161290322581,0.4193548387096774,5.645161290322581,-0.645161290322581,62,5.645161290322581,1.123025495840594,0.41935483870967744,0.6800829048357611
3,Garbage_dump_6,1,valence,stimulus_only,2.9516129032258065,0.0,2.9516129032258065,-1.9516129032258065,62,2.9516129032258065,1.312808112588686,0.0,0.0
3,Depressed_pose_4,4,valence,stimulus_only,3.7903225806451615,0.0161290322580645,3.7903225806451615,0.2096774193548385,62,3.7903225806451615,1.3214983770167317,0.016129032258064516,0.08256493803586595
3,Angry_face_1,3,valence,stimulus_only,4.419354838709677,0.0483870967741935,4.419354838709677,-1.419354838709677,62,4.419354838709677,0.9254185992116808,0.04838709677419355,0.19373848090893384
3,Dog_26,2,valence,stimulus_only,1.6612903225806452,0.0,1.6612903225806452,0.3387096774193547,62,1.6612903225806452,0.8219478907252198,0.0,0.0
3,8370,8,valence,stimulus_only,6.532258064516129,0.8064516129032258,6.532258064516129,1.467741935483871,62,6.532258064516129,1.4670327957224698,0.8064516129032258,0.4913274484505222
3,Dog_6,9,valence,stimulus_only,7.758064516129032,0.9838709677419356,7.758064516129032,1.241935483870968,62,7.758064516129032,1.173435593721216,0.9838709677419355,0.08256493803586591
3,9220,1,valence,stimulus_only,2.564516129032258,0.0,2.564516129032258,-1.564516129032258,62,2.564516129032258,1.2523650882454298,0.0,0.0
3,Lake_12,6,valence,stimulus_only,7.451612903225806,0.967741935483871,7.451612903225806,-1.451612903225806,62,7.451612903225806,1.2911287803993228,0.967741935483871,0.1425058673927377
3,2314,7,valence,stimulus_only,7.17741935483871,0.8709677419354839,7.17741935483871,-0.1774193548387099,62,7.17741935483871,1.338320969607032,0.8709677419354839,0.38454291975622856
3,1750,9,valence,stimulus_only,7.129032258064516,0.935483870967742,7.129032258064516,1.870967741935484,62,7.129032258064516,1.2245324449098263,0.9354838709677419,0.2392170938165129
3,8492,8,valence,stimulus_only,6.645161290322581,0.8064516129032258,6.645161290322581,1.354838709677419,62,6.645161290322581,1.3689738821885769,0.8064516129032258,0.4913274484505222
3,1441,8,valence,stimulus_only,7.516129032258065,0.9516129032258064,7.516129032258065,0.483870967741935,62,7.516129032258065,1.1742112724645997,0.9516129032258065,0.19373848090893372
3,Flowers_6,8,valence,stimulus_only,6.709677419354839,0.7741935483870968,6.709677419354839,1.290322580645161,62,6.709677419354839,1.3605868844492348,0.7741935483870968,0.5341593666871499
3,Yarn_1,5,valence,stimulus_only,5.338709677419355,0.2419354838709677,5.338709677419355,-0.338709677419355,62,5.338709677419355,1.390562063051006,0.24193548387096775,0.5533006705788672
3,9331,5,valence,stimulus_only,3.8225806451612905,0.0967741935483871,3.8225806451612905,1.1774193548387095,62,3.8225806451612905,1.2639440773203268,0.0967741935483871,0.3179367802622418
3,Beach_1,7,valence,stimulus_only,7.645161290322581,0.935483870967742,7.645161290322581,-0.645161290322581,62,7.645161290322581,1.283854757556929,0.9354838709677419,0.2392170938165129
3,2491,3,valence,stimulus_only,4.758064516129032,0.1935483870967742,4.758064516129032,-1.758064516129032,62,4.758064516129032,1.057774350456103,0.1935483870967742,0.4913274484505221
3,9360,3,valence,stimulus_only,4.17741935483871,0.0806451612903225,4.17741935483871,-1.17741935483871,62,4.17741935483871,1.3622111241368442,0.08064516129032258,0.28034225877509383
3,Lake_3,5,valence,stimulus_only,6.209677419354839,0.6612903225806451,6.209677419354839,-1.209677419354839,62,6.209677419354839,1.6078145533229917,0.6612903225806451,0.6401759023504383
3,3170,2,valence,stimulus_only,1.8064516129032255,0.0,1.8064516129032255,0.1935483870967742,62,1.8064516129032258,1.0134372949938715,0.0,0.0
3,8080,4,valence,stimulus_only,5.870967741935484,0.5483870967741935,5.870967741935484,-1.870967741935484,62,5.870967741935484,1.3378349260211433,0.5483870967741935,0.6884572217893625
3,Snow_1,6,valence,stimulus_only,6.403225806451613,0.6935483870967742,6.403225806451613,-0.403225806451613,62,6.403225806451613,1.2502861275021608,0.6935483870967742,0.6162320369969374
3,4220,7,valence,stimulus_only,6.403225806451613,0.7419354838709677,6.403225806451613,0.596774193548387,62,6.403225806451613,1.2631205267671326,0.7419354838709677,0.5710227109429162
3,5760,5,valence,stimulus_only,7.209677419354839,0.8709677419354839,7.209677419354839,-2.209677419354839,62,7.209677419354839,1.2589946933475182,0.8709677419354839,0.38454291975622856
3,3063,3,valence,stimulus_only,1.7419354838709675,0.0,1.7419354838709675,1.2580645161290325,62,1.7419354838709677,1.0615795272196342,0.0,0.0
3,3080,3,valence,stimulus_only,2.0161290322580645,0.0,2.0161290322580645,0.9838709677419356,62,2.0161290322580645,1.237739035029011,0.0,0.0
5,Dummy_1,1,valence,stimulus_only,2.290322580645161,0.0,2.290322580645161,-1.2903225806451617,62,2.2903225806451615,1.1414068395454278,0.0,0.0
5,3053,2,valence,stimulus_only,1.6774193548387095,0.0,1.6774193548387095,0.3225806451612902,62,1.6774193548387097,1.0124099888048526,0.0,0.0
5,Tumor_1,3,valence,stimulus_only,2.629032258064516,0.0,2.629032258064516,0.370967741935484,62,2.629032258064516,1.4394653013525984,0.0,0.0
5,Dog_18,7,valence,stimulus_only,7.741935483870968,0.9516129032258064,7.741935483870968,-0.741935483870968,62,7.741935483870968,1.3190353742103789,0.9516129032258065,0.19373848090893372
5,Miserable_pose_3,1,valence,stimulus_only,1.564516129032258,0.0,1.564516129032258,-0.564516129032258,62,1.564516129032258,0.7750331468860622,0.0,0.0
5,Pinecone_1,6,valence,stimulus_only,5.629032258064516,0.4032258064516129,5.629032258064516,0.370967741935484,62,5.629032258064516,1.1249927737078589,0.4032258064516129,0.6742979594073284
5,Garbage_dump_6,4,valence,stimulus_only,2.903225806451613,0.0,2.903225806451613,1.096774193548387,62,2.903225806451613,1.328468405288645,0.0,0.0
5,Depressed_pose_4,2,valence,stimulus_only,3.8225806451612905,0.0161290322580645,3.8225806451612905,-1.8225806451612905,62,3.8225806451612905,1.3016638675716243,0.016129032258064516,0.08256493803586595
5,Angry_face_1,4,valence,stimulus_only,4.403225806451613,0.0483870967741935,4.403225806451613,-0.403225806451613,62,4.403225806451613,0.9411673845738812,0.04838709677419355,0.19373848090893384
5,Dog_26,4,valence,stimulus_only,1.6290322580645162,0.0,1.6290322580645162,2.370967741935484,62,1.6290322580645162,0.7669350598689509,0.0,0.0
5,8370,8,valence,stimulus_only,6.532258064516129,0.8064516129032258,6.532258064516129,1.467741935483871,62,6.532258064516129,1.4670327957224698,0.8064516129032258,0.4913274484505222
5,Dog_6,9,valence,stimulus_only,7.758064516129032,0.9838709677419356,7.758064516129032,1.241935483870968,62,7.758064516129032,1.173435593721216,0.9838709677419355,0.08256493803586591
5,9220,1,valence,stimulus_only,2.564516129032258,0.0,2.564516129032258,-1.564516129032258,62,2.564516129032258,1.2523650882454298,0.0,0.0
5,Lake_12,9,valence,stimulus_only,7.403225806451613,0.967741935483871,7.403225806451613,1.596774193548387,62,7.403225806451613,1.2884058344220337,0.967741935483871,0.1425058673927377
5,2314,7,valence,stimulus_only,7.17741935483871,0.8709677419354839,7.17741935483871,-0.1774193548387099,62,7.17741935483871,1.338320969607032,0.8709677419354839,0.38454291975622856
5,1750,9,valence,stimulus_only,7.129032258064516,0.935483870967742,7.129032258064516,1.870967741935484,62,7.129032258064516,1.2245324449098263,0.9354838709677419,0.2392170938165129
5,8492,7,valence,stimulus_only,6.661290322580645,0.8064516129032258,6.661290322580645,0.338709677419355,62,6.661290322580645,1.3789143507413872,0.8064516129032258,0.4913274484505222
5,1441,9,valence,stimulus_only,7.5,0.9516129032258064,7.5,1.5,62,7.5,1.1605060075451514,0.9516129032258065,0.19373848090893372
5,Flowers_6,6,valence,stimulus_only,6.741935483870968,0.7741935483870968,6.741935483870968,-0.741935483870968,62,6.741935483870968,1.367072264543038,0.7741935483870968,0.5341593666871499
5,Yarn_1,9,valence,stimulus_only,5.274193548387097,0.2258064516129032,5.274193548387097,3.725806451612903,62,5.274193548387097,1.309633719277285,0.22580645161290322,0.5341593666871499
5,9331,1,valence,stimulus_only,3.887096774193549,0.0967741935483871,3.887096774193549,-2.8870967741935485,62,3.8870967741935485,1.2195297706913504,0.0967741935483871,0.3179367802622418
5,Beach_1,9,valence,stimulus_only,7.612903225806452,0.935483870967742,7.612903225806452,1.387096774193548,62,7.612903225806452,1.2744997590411877,0.9354838709677419,0.2392170938165129
5,2491,6,valence,stimulus_only,4.709677419354839,0.1774193548387097,4.709677419354839,1.290322580645161,62,4.709677419354839,1.0684190426889801,0.1774193548387097,0.46745768714633856
5,9360,4,valence,stimulus_only,4.161290322580645,0.0806451612903225,4.161290322580645,-0.161290322580645,62,4.161290322580645,1.3701135859093745,0.08064516129032258,0.28034225877509383
5,Lake_3,8,valence,stimulus_only,6.161290322580645,0.6451612903225806,6.161290322580645,1.838709677419355,62,6.161290322580645,1.5983211795919348,0.6451612903225806,0.650390640876698
5,3170,3,valence,stimulus_only,1.7903225806451613,0.0,1.7903225806451613,1.2096774193548387,62,1.7903225806451613,1.0022087988971604,0.0,0.0
5,8080,3,valence,stimulus_only,5.887096774193548,0.5483870967741935,5.887096774193548,-2.887096774193548,62,5.887096774193548,1.3088389179786033,0.5483870967741935,0.6884572217893625
5,Snow_1,5,valence,stimulus_only,6.419354838709677,0.7096774193548387,6.419354838709677,-1.419354838709677,62,6.419354838709677,1.2384744400291914,0.7096774193548387,0.6024402635203422
5,4220,7,valence,stimulus_only,6.403225806451613,0.7419354838709677,6.403225806451613,0.596774193548387,62,6.403225806451613,1.2631205267671326,0.7419354838709677,0.5710227109429162
5,5760,7,valence,stimulus_only,7.17741935483871,0.8548387096774194,7.17741935483871,-0.1774193548387099,62,7.17741935483871,1.2892132327995203,0.8548387096774194,0.41422321384689104
5,3063,1,valence,stimulus_only,1.7741935483870968,0.0,1.7741935483870968,-0.7741935483870968,62,1.7741935483870968,1.06890590488909,0.0,0.0
5,3080,1,valence,stimulus_only,2.048387096774193,0.0,2.048387096774193,-1.0483870967741935,62,2.0483870967741935,1.2368980367766351,0.0,0.0
6,Dummy_1,1,valence,stimulus_only,2.290322580645161,0.0,2.290322580645161,-1.2903225806451617,62,2.2903225806451615,1.1414068395454278,0.0,0.0
6,3053,1,valence,stimulus_only,1.6935483870967742,0.0,1.6935483870967742,-0.6935483870967742,62,1.6935483870967742,1.009450659891539,0.0,0.0
6,Tumor_1,2,valence,stimulus_only,2.6451612903225805,0.0,2.6451612903225805,-0.6451612903225805,62,2.6451612903225805,1.437928328259527,0.0,0.0
6,Dog_18,9,valence,stimulus_only,7.709677419354839,0.9516129032258064,7.709677419354839,1.290322580645161,62,7.709677419354839,1.312312619794064,0.9516129032258065,0.19373848090893372
6,Miserable_pose_3,1,valence,stimulus_only,1.564516129032258,0.0,1.564516129032258,-0.564516129032258,62,1.564516129032258,0.7750331468860622,0.0,0.0
6,Pinecone_1,8,valence,stimulus_only,5.596774193548387,0.4032258064516129,5.596774193548387,2.403225806451613,62,5.596774193548387,1.0844900305815635,0.4032258064516129,0.6742979594073284
6,Garbage_dump_6,2,valence,stimulus_only,2.935483870967742,0.0,2.935483870967742,-0.935483870967742,62,2.935483870967742,1.330425201761373,0.0,0.0
6,Depressed_pose_4,3,valence,stimulus_only,3.806451612903226,0.0161290322580645,3.806451612903226,-0.806451612903226,62,3.806451612903226,1.3178514977945484,0.016129032258064516,0.08256493803586595
6,Angry_face_1,2,valence,stimulus_only,4.435483870967742,0.0483870967741935,4.435483870967742,-2.435483870967742,62,4.435483870967742,0.8911928892607293,0.04838709677419355,0.19373848090893384
6,Dog_26,1,valence,stimulus_only,1.6774193548387095,0.0,1.6774193548387095,-0.6774193548387097,62,1.6774193548387097,0.8186179058354529,0.0,0.0
6,8370,6,valence,stimulus_only,6.564516129032258,0.8064516129032258,6.564516129032258,-0.564516129032258,62,6.564516129032258,1.476929768155018,0.8064516129032258,0.4913274484505222
6,Dog_6,9,valence,stimulus_only,7.758064516129032,0.9838709677419356,7.758064516129032,1.241935483870968,62,7.758064516129032,1.173435593721216,0.9838709677419355,0.08256493803586591
6,9220,1,valence,stimulus_only,2.564516129032258,0.0,2.564516129032258,-1.564516129032258,62,2.564516129032258,1.2523650882454298,0.0,0.0
6,Lake_12,9,valence,stimulus_only,7.403225806451613,0.967741935483871,7.403225806451613,1.596774193548387,62,7.403225806451613,1.2884058344220337,0.967741935483871,0.1425058673927377
6,2314,8,valence,stimulus_only,7.161290322580645,0.8709677419354839,7.161290322580645,0.838709677419355,62,7.161290322580645,1.334330185802996,0.8709677419354839,0.38454291975622856
6,1750,8,valence,stimulus_only,7.145161290322581,0.935483870967742,7.145161290322581,0.854838709677419,62,7.145161290322581,1.2423543491388203,0.9354838709677419,0.2392170938165129
6,8492,6,valence,stimulus_only,6.67741935483871,0.8064516129032258,6.67741935483871,-0.67741935483871,62,6.67741935483871,1.376931998091164,0.8064516129032258,0.4913274484505222
6,1441,8,valence,stimulus_only,7.516129032258065,0.9516129032258064,7.516129032258065,0.483870967741935,62,7.516129032258065,1.1742112724645997,0.9516129032258065,0.19373848090893372
6,Flowers_6,8,valence,stimulus_only,6.709677419354839,0.7741935483870968,6.709677419354839,1.290322580645161,62,6.709677419354839,1.3605868844492348,0.7741935483870968,0.5341593666871499
6,Yarn_1,7,valence,stimulus_only,5.306451612903226,0.2258064516129032,5.306451612903226,1.693548387096774,62,5.306451612903226,1.3747575701522605,0.22580645161290322,0.5341593666871499
6,9331,3,valence,stimulus_only,3.85483870967742,0.0967741935483871,3.85483870967742,-0.8548387096774195,62,3.8548387096774195,1.268053807161352,0.0967741935483871,0.3179367802622418
6,Beach_1,8,valence,stimulus_only,7.629032258064516,0.935483870967742,7.629032258064516,0.370967741935484,62,7.629032258064516,1.2855759468380117,0.9354838709677419,0.2392170938165129
6,2491,4,valence,stimulus_only,4.741935483870968,0.1935483870967742,4.741935483870968,-0.741935483870968,62,4.741935483870968,1.0766657592437827,0.1935483870967742,0.4913274484505221
6,9360,3,valence,stimulus_only,4.17741935483871,0.0806451612903225,4.17741935483871,-1.17741935483871,62,4.17741935483871,1.3622111241368442,0.08064516129032258,0.28034225877509383
6,Lake_3,5,valence,stimulus_only,6.209677419354839,0.6612903225806451,6.209677419354839,-1.209677419354839,62,6.209677419354839,1.6078145533229917,0.6612903225806451,0.6401759023504383
6,3170,1,valence,stimulus_only,1.8225806451612905,0.0,1.8225806451612905,-0.8225806451612903,62,1.8225806451612903,1.0084192924090702,0.0,0.0
6,8080,5,valence,stimulus_only,5.854838709677419,0.5483870967741935,5.854838709677419,-0.854838709677419,62,5.854838709677419,1.354166499906604,0.5483870967741935,0.6884572217893625
6,Snow_1,8,valence,stimulus_only,6.370967741935484,0.6935483870967742,6.370967741935484,1.629032258064516,62,6.370967741935484,1.2343716041062893,0.6935483870967742,0.6162320369969374
6,4220,7,valence,stimulus_only,6.403225806451613,0.7419354838709677,6.403225806451613,0.596774193548387,62,6.403225806451613,1.2631205267671326,0.7419354838709677,0.5710227109429162
6,5760,8,valence,stimulus_only,7.161290322580645,0.8548387096774194,7.161290322580645,0.838709677419355,62,7.161290322580645,1.2850699540027155,0.8548387096774194,0.41422321384689104
6,3063,1,valence,stimulus_only,1.7741935483870968,0.0,1.7741935483870968,-0.7741935483870968,62,1.7741935483870968,1.06890590488909,0.0,0.0
6,3080,1,valence,stimulus_only,2.048387096774193,0.0,2.048387096774193,-1.0483870967741935,62,2.0483870967741935,1.2368980367766351,0.0,0.0
7,Dummy_1,2,valence,stimulus_only,2.274193548387097,0.0,2.274193548387097,-0.274193548387097,62,2.274193548387097,1.152407785670726,0.0,0.0
